PAYMENT_ID,ID_GINR_REQUEST,ID_CHANGE_REQUEST,TRANS_ID,PAYMENT_STATUS,FAILURE_ROOT_CAUSE,ACCOUNT_TYPE,ACCOUNT_NUMBER,TOTAL_AMOUNT,SS_FEE,FIS_FEE,ANALYSIS_FEE,AUTHORIZATION,DATE_PAID,PAYER_NAME,CITY,STATE,PRIOR_ATTEMPTS_SAME_REQUEST,TOTAL_FAILURES_SAME_CARD,GINR_REQUEST_ID,PROJECT_NAME,ID_APPLICATION_STATUS,ID_PROJECT_TYPE,ID_FUEL_TYPE,ID_APPLICATION_SIZE,MAX_GEN_MW,POI_VOLTAGE,SUBMIT_DATE,FIS_FEE_PAID,SS_FEE_PAID,ANALYSIS_FEE_PAID,DAYS_SUBMIT_TO_PAY,CHANGE_REQUEST_TYPE,ERCOT_ACCEPTED,ERCOT_COMMENT
12084,15228,,85293104210,SUCCESS,AUTHORIZED,Discover,XXXX3481,42801.92,22067.66,18829.24,1905.02,VL0VR6,27-Nov-25 12.00.00 AM,Mark Zavala,Seattle,AZ,1,10,10701,WindFlow,SUB,UPG,WND,MD,286.76,115,19-Oct-25,1,0,1,39,Capacity Update,,
12085,16748,802,44177406480,SUCCESS,AUTHORIZED,MasterCard,XXXX7142,1002.88,510.78,166.8,325.3,9LE35U,16-Aug-24 12.00.00 AM,Timothy Johnson,Dallas,WA,3,9,11266,PowerSync,SUB,UPG,SOL,LG,187.35,345,09-Aug-24,1,0,0,7,Voltage Change,N,
12086,14494,,87027586283,SUCCESS,AUTHORIZED,Discover,XXXX6872,8830.02,2200.45,2564.94,4064.63,PYQES7,22-Feb-24 12.00.00 AM,Nathan Johnson,Seattle,GA,5,13,9441,EnergyPlus,SUB,UPG,SOL,SM,204.59,138,27-Dec-23,0,0,1,57,,,Retry required
12087,18086,,85441893038,SUCCESS,AUTHORIZED,MasterCard,XXXX2499,4434.03,1120.99,1012.72,2300.32,UNF91Q,06-Nov-24 12.00.00 AM,James Vega,Dallas,NY,5,2,12663,PowerSync,PLN,NS,SOL,SM,116.44,345,19-Sep-24,0,0,1,48,Voltage Change,Y,Retry required
12088,12666,413,81332605411,SUCCESS,AUTHORIZED,eCheck,XXXX9822,1138.76,340.98,273.28,524.5,BZRY1W,01-Feb-24 12.00.00 AM,Patrick Sullivan,Houston,UT,4,19,19471,Claire BESS,PLN,NS,SOL,LG,335.47,115,12-Dec-23,0,0,1,51,Voltage Change,N,Bank verification pending
12089,11727,973,67105419618,SUCCESS,AUTHORIZED,Discover,XXXX9906,40578.86,17787.86,7896.98,14894.02,8NZN9D,08-Jan-26 12.00.00 AM,Philip Garcia,Miami,IL,2,6,18419,Claire BESS,APR,NS,BAT,LG,216.62,138,20-Dec-25,0,1,1,19,,Y,
12090,11874,131,79133547939,FAILED,BANK_DECLINED,MasterCard,XXXX5617,8697.48,2775.57,3749.34,2172.57,Y2RKST,27-Oct-23 12.00.00 AM,Deborah Khan,Seattle,WA,5,6,9094,SolarEdge,SUB,UPG,WND,SM,273.92,115,13-Oct-23,1,1,0,14,Capacity Update,N,Payment processed successfully
12091,9530,695,46998256583,SUCCESS,AUTHORIZED,Visa,XXXX5333,24702.13,12733.32,2811.83,9156.98,OPZDY7,30-May-24 12.00.00 AM,Susan Lewis,Moab,CA,3,5,19820,PowerSync,APR,UPG,BIO,LG,358.41,230,27-Apr-24,0,0,1,33,Ownership Change,Y,Bank verification pending
12092,15224,,65802704367,FAILED,CARD_EXPIRED,Discover,XXXX9414,27058.26,14120.74,11511.2,1426.32,2I0M21,01-Jul-23 12.00.00 AM,Tammie Rangel,Seattle,NY,4,19,19825,EnergyPlus,APR,NS,SOL,LG,30.4,138,03-May-23,1,1,0,59,Capacity Update,,Bank verification pending
12093,11597,,72132220417,SUCCESS,AUTHORIZED,MasterCard,XXXX7969,43579.94,11507.62,9479.58,22592.74,3ER1UY,22-Jun-25 12.00.00 AM,Ashley Tran,Austin,CO,4,15,12351,PowerSync,APR,UPG,BIO,LG,135.89,345,03-Jun-25,1,1,1,19,Ownership Change,,Payment processed successfully
12094,18768,,80614003718,FAILED,NETWORK_TIMEOUT,Discover,XXXX5883,27372.77,7439.54,6584.51,13348.72,QF3624,20-Apr-23 12.00.00 AM,Tammy Johnson,Denver,IL,3,12,14026,ERCOT Solar,PLN,UPG,BAT,SM,442.99,69,12-Mar-23,1,1,0,39,Ownership Change,Y,Bank verification pending
12095,16356,,51663181982,SUCCESS,AUTHORIZED,Visa,XXXX9398,14177.05,3823.08,5959.84,4394.13,HV44CI,28-Mar-24 12.00.00 AM,Linda Hendricks,Moab,FL,5,18,17049,GreenGrid,PLN,NS,WND,LG,239.87,115,20-Mar-24,0,1,0,8,Ownership Change,N,Bank verification pending
12096,11751,,43879423132,SUCCESS,AUTHORIZED,eCheck,XXXX3899,14765.31,4951.6,4208.63,5605.08,RJYRS3,29-Feb-24 12.00.00 AM,Eric Ward,Denver,IL,4,10,15228,ERCOT Solar,SUB,NS,BAT,SM,380.0,345,08-Jan-24,0,1,0,52,Ownership Change,Y,Bank verification pending
12097,16485,,72145154024,FAILED,INVALID_ACCOUNT,Visa,XXXX9459,26271.53,10054.51,8735.58,7481.44,6CNVSC,17-Mar-25 12.00.00 AM,William Gonzalez,Miami,GA,2,14,14297,EnergyPlus,PLN,NS,SOL,SM,397.92,345,20-Feb-25,1,0,1,25,,N,ERCOT accepted
12098,18680,505,68745285136,SUCCESS,AUTHORIZED,Visa,XXXX1257,29698.82,11416.65,11261.36,7020.81,VY1N92,01-Dec-24 12.00.00 AM,Sharon Sweeney,Dallas,WA,4,1,19519,Claire BESS,SUB,NS,BIO,MD,390.17,345,03-Oct-24,1,1,1,59,Ownership Change,Y,Payment processed successfully
12099,12308,696,43646881240,SUCCESS,AUTHORIZED,Visa,XXXX6037,10553.34,3939.52,3007.93,3605.89,BRDF80,22-Apr-24 12.00.00 AM,Lauren Ramirez,Miami,UT,2,9,9229,EnergyPlus,APR,UPG,WND,LG,187.29,138,17-Apr-24,1,0,0,5,Capacity Update,,
12100,12443,932,59790129127,FAILED,INSUFFICIENT_FUNDS,Discover,XXXX4407,39703.81,17513.97,14393.1,7796.74,AOXM8T,22-Sep-24 12.00.00 AM,Tracey Schmidt,Seattle,FL,1,11,12566,WindFlow,SUB,UPG,WND,SM,232.02,230,16-Sep-24,0,0,1,6,Voltage Change,Y,Bank verification pending
12101,19343,946,71251106813,SUCCESS,AUTHORIZED,Visa,XXXX6766,38347.84,9953.05,11386.94,17007.85,LDBE3U,18-Feb-24 12.00.00 AM,Peter Bailey,Chicago,FL,1,17,11422,SolarEdge,PLN,NS,BAT,SM,356.32,345,14-Feb-24,0,0,1,4,Capacity Update,Y,
12102,10566,,82777874823,SUCCESS,AUTHORIZED,MasterCard,XXXX3757,9721.44,2385.76,2967.14,4368.54,281X8P,30-Mar-25 12.00.00 AM,Lisa Le,Seattle,GA,4,4,13957,WindFlow,PLN,NS,WND,SM,88.32,138,26-Feb-25,1,0,1,32,Ownership Change,N,Bank verification pending
12103,16675,701,45325347618,SUCCESS,AUTHORIZED,MasterCard,XXXX5917,27841.45,12880.06,13594.54,1366.85,H42JMC,01-Jul-25 12.00.00 AM,John Marks,Chicago,CO,3,14,16672,PowerSync,SUB,UPG,SOL,MD,115.99,230,29-Jun-25,0,1,1,2,,Y,ERCOT accepted
12104,19096,482,46357186369,SUCCESS,AUTHORIZED,AmericanExpress,XXXX5744,4953.11,1087.88,2407.8,1457.43,1ZCE90,26-Mar-26 12.00.00 AM,Jaime Nelson,Miami,AZ,3,8,15438,BatteryMax,SUB,UPG,BIO,LG,350.86,345,18-Feb-26,0,0,0,36,Voltage Change,N,ERCOT accepted
12105,11494,955,74260143794,SUCCESS,AUTHORIZED,eCheck,XXXX2990,49768.98,20886.73,23708.86,5173.39,A2Z1Y8,14-Nov-23 12.00.00 AM,William Rogers,Miami,CO,0,3,12788,WindFlow,SUB,UPG,BIO,SM,356.84,115,04-Oct-23,1,1,1,41,Voltage Change,N,Bank verification pending
12106,16454,,89913682251,SUCCESS,AUTHORIZED,Discover,XXXX3620,19189.98,5233.92,5070.95,8885.11,ETSXLJ,24-Jun-23 12.00.00 AM,Charles Johnson,Chicago,FL,3,0,17758,SolarEdge,SUB,NS,BAT,SM,472.57,138,20-May-23,0,0,1,35,Ownership Change,N,Retry required
12107,12748,949,89359306632,SUCCESS,AUTHORIZED,MasterCard,XXXX5848,41041.07,22190.45,5360.5,13490.12,NUUT1H,04-Mar-25 12.00.00 AM,Jennifer Thomas,Dallas,NY,5,15,11998,ERCOT Solar,SUB,UPG,WND,SM,51.8,69,17-Feb-25,1,0,1,15,Ownership Change,,Payment processed successfully
12108,13319,,48369184912,SUCCESS,AUTHORIZED,MasterCard,XXXX2285,2851.99,862.3,791.55,1198.14,WJ6PAA,03-Apr-26 12.00.00 AM,Susan Rivera,Dallas,IL,4,13,12619,EnergyPlus,PLN,NS,WND,LG,145.22,115,25-Feb-26,1,0,0,37,Capacity Update,,Payment processed successfully
12109,14179,,52042228316,FAILED,INSUFFICIENT_FUNDS,Visa,XXXX1268,1888.43,508.16,856.68,523.59,IQ6SQQ,11-Nov-24 12.00.00 AM,Juan Stafford,Moab,CA,1,3,19162,BatteryMax,SUB,NS,WND,LG,365.28,138,13-Oct-24,0,0,0,29,Voltage Change,,ERCOT accepted
12110,13857,908,66136421510,SUCCESS,AUTHORIZED,AmericanExpress,XXXX8124,46642.15,26134.83,21446.93,-939.61,EZV0Q9,08-Jun-24 12.00.00 AM,Jeffrey Bennett,Austin,WA,1,11,15518,ERCOT Solar,APR,UPG,BAT,MD,189.03,345,08-May-24,0,0,1,31,,,Bank verification pending
12111,18346,,79467519069,SUCCESS,AUTHORIZED,MasterCard,XXXX7270,38712.7,22013.63,12677.41,4021.66,M8LT3X,07-Apr-24 12.00.00 AM,Benjamin Rivera,Dallas,GA,2,0,9209,SolarEdge,PLN,NS,WND,MD,499.12,69,21-Feb-24,1,0,0,46,Capacity Update,N,Retry required
12112,11284,,80389493668,FAILED,BANK_DECLINED,eCheck,XXXX8769,31975.37,11235.18,3779.93,16960.26,0R14AB,13-May-26 12.00.00 AM,Rita Franklin,Chicago,CO,0,16,10431,GreenGrid,PLN,NS,WND,LG,105.14,69,15-Mar-26,1,0,0,59,Voltage Change,N,Payment processed successfully
12113,17545,880,53250964573,SUCCESS,AUTHORIZED,AmericanExpress,XXXX3064,34097.43,15550.43,7962.49,10584.51,1RI8OR,14-Oct-23 12.00.00 AM,Dominique Wagner,Seattle,GA,1,18,15041,GreenGrid,APR,NS,BIO,SM,470.18,69,16-Sep-23,1,0,1,28,Capacity Update,Y,Retry required
12114,17727,,50205508685,SUCCESS,AUTHORIZED,Discover,XXXX8999,14043.46,6742.61,2507.4,4793.45,127KNI,17-Dec-23 12.00.00 AM,Cameron Wise,Austin,AZ,5,8,15921,BatteryMax,PLN,NS,WND,MD,313.67,138,09-Dec-23,0,1,0,8,,Y,Retry required
12115,10908,,67930311799,FAILED,ECHECK_NOT_SUPPORTED,Discover,XXXX5719,7051.8,1925.49,2166.77,2959.54,3O7PHN,11-Apr-26 12.00.00 AM,Monica Anderson,Houston,TX,1,3,19391,GreenGrid,PLN,UPG,SOL,LG,193.91,138,09-Apr-26,1,0,1,2,Ownership Change,Y,Payment processed successfully
12116,14769,,70922795447,SUCCESS,AUTHORIZED,eCheck,XXXX1189,2233.48,682.8,403.71,1146.97,PU9QQO,01-Jul-25 12.00.00 AM,Michelle Cobb,Moab,CO,1,9,13491,WindFlow,APR,NS,BAT,SM,497.83,69,17-May-25,0,1,1,45,Capacity Update,N,
12117,13039,,57360109851,SUCCESS,AUTHORIZED,Visa,XXXX8098,4883.54,1995.02,1318.8,1569.72,JBF5EP,02-Oct-23 12.00.00 AM,Mary Mcfarland,Seattle,CA,0,11,19418,WindFlow,APR,NS,WND,SM,304.82,138,14-Aug-23,1,1,1,49,Ownership Change,,
12118,11891,962,58574968062,FAILED,CARD_EXPIRED,MasterCard,XXXX3690,6422.61,1580.92,1995.34,2846.35,6UA0MG,21-Jun-24 12.00.00 AM,Joseph Brown,Houston,TX,3,16,15772,Claire BESS,SUB,UPG,WND,SM,149.39,230,29-May-24,1,1,1,23,Voltage Change,N,Bank verification pending
12119,9605,,41121157230,FAILED,INSUFFICIENT_FUNDS,Visa,XXXX7772,1825.54,938.73,431.41,455.4,U210Y8,13-May-24 12.00.00 AM,Holly Reed,Dallas,CA,4,13,11137,WindFlow,SUB,UPG,SOL,MD,447.93,230,05-May-24,1,0,0,8,,,
12120,9984,,44573319058,SUCCESS,AUTHORIZED,MasterCard,XXXX4233,40946.69,10176.42,10058.14,20712.13,91P01K,19-Dec-25 12.00.00 AM,Taylor Mitchell,Dallas,GA,2,17,19861,PowerSync,APR,NS,BIO,MD,29.11,69,23-Nov-25,0,1,0,26,Voltage Change,,
12121,16080,569,64112605885,SUCCESS,AUTHORIZED,MasterCard,XXXX5354,4507.93,1306.84,868.55,2332.54,I1MPDB,26-May-25 12.00.00 AM,Maria Christensen,Dallas,CA,2,17,11609,Claire BESS,PLN,NS,BAT,LG,40.3,115,01-May-25,0,0,1,25,,Y,Payment processed successfully
12122,17422,976,81785210403,FAILED,BANK_DECLINED,MasterCard,XXXX5594,25009.88,14926.98,9793.05,289.85,93K06P,14-Nov-23 12.00.00 AM,Joanne Moreno,Miami,UT,1,8,11760,Claire BESS,SUB,UPG,SOL,SM,216.87,69,08-Nov-23,0,0,0,6,Capacity Update,,Bank verification pending
12123,13128,966,73571447036,SUCCESS,AUTHORIZED,eCheck,XXXX9841,33538.92,14763.22,15765.99,3009.71,ZHWDEF,17-Jun-25 12.00.00 AM,Louis Hogan,Moab,CA,4,16,18857,Claire BESS,SUB,NS,WND,SM,225.92,115,13-Jun-25,1,0,1,4,Voltage Change,,
12124,15459,131,84160237924,FAILED,BANK_DECLINED,AmericanExpress,XXXX1814,45966.94,24910.53,5147.24,15909.17,51SWGJ,09-Aug-24 12.00.00 AM,Ashley Morales,Moab,UT,2,10,18540,BatteryMax,PLN,UPG,WND,MD,153.23,69,30-Jul-24,0,0,1,10,,N,Payment processed successfully
12125,19386,,58589346566,FAILED,CARD_EXPIRED,MasterCard,XXXX5392,9167.97,2566.23,3411.02,3190.72,47CQF4,25-Mar-24 12.00.00 AM,Kristin Randall,Miami,CO,5,10,17114,ERCOT Solar,SUB,UPG,BIO,LG,354.79,138,18-Mar-24,1,1,1,7,Capacity Update,N,Retry required
12126,11848,856,61716863412,SUCCESS,AUTHORIZED,MasterCard,XXXX3682,23949.13,13142.41,6487.88,4318.84,OPQOLU,16-Sep-23 12.00.00 AM,Danny Lloyd,Houston,WA,0,14,9425,SolarEdge,APR,UPG,BIO,MD,412.99,230,10-Aug-23,0,1,1,37,Ownership Change,,ERCOT accepted
12127,19536,,71688712226,SUCCESS,AUTHORIZED,Visa,XXXX2273,38376.67,17464.0,8571.96,12340.71,7YGN80,14-Oct-23 12.00.00 AM,Kevin Hall,Dallas,UT,3,9,12272,PowerSync,PLN,NS,SOL,LG,210.77,230,13-Sep-23,0,0,0,31,Ownership Change,N,Payment processed successfully
12128,18109,,47053353449,SUCCESS,AUTHORIZED,Discover,XXXX3737,27277.7,6822.32,7679.4,12775.98,66YA3X,06-Jun-24 12.00.00 AM,Michael Mullins,Dallas,TX,5,11,18778,ERCOT Solar,SUB,NS,SOL,SM,424.2,345,23-May-24,0,0,0,14,,Y,Retry required
12129,14477,286,43752968077,SUCCESS,AUTHORIZED,Discover,XXXX8149,26468.46,10611.13,4976.95,10880.38,OM5HWP,18-Aug-24 12.00.00 AM,Reginald Meyers,Miami,NY,3,8,16658,Claire BESS,APR,NS,WND,MD,365.7,230,08-Aug-24,0,0,0,10,Voltage Change,N,ERCOT accepted
12130,18765,,46468811962,SUCCESS,AUTHORIZED,AmericanExpress,XXXX2332,20492.41,7026.22,6282.82,7183.37,ONQODQ,11-Jun-23 12.00.00 AM,Andres Atkinson,Moab,IL,3,9,16180,SolarEdge,APR,NS,SOL,LG,426.39,345,16-May-23,1,1,1,26,,,Bank verification pending
12131,15600,797,57383783046,SUCCESS,AUTHORIZED,MasterCard,XXXX4870,42537.09,18130.96,7120.82,17285.31,UF9S3T,14-Dec-24 12.00.00 AM,Antonio Glover,Miami,UT,4,15,13052,PowerSync,APR,NS,SOL,SM,318.96,345,18-Oct-24,0,1,1,57,Ownership Change,N,Payment processed successfully
12132,16742,,74373352459,SUCCESS,AUTHORIZED,MasterCard,XXXX6803,17286.89,9873.61,5506.47,1906.81,PHY54I,25-Jan-24 12.00.00 AM,Amanda King,Miami,NY,2,11,16067,GreenGrid,PLN,UPG,WND,MD,285.91,115,20-Jan-24,0,0,0,5,,Y,
12133,18151,631,88434469887,SUCCESS,AUTHORIZED,Visa,XXXX3581,38895.93,21123.23,5656.99,12115.71,WGHZ4I,15-May-23 12.00.00 AM,Angela Hall,Seattle,FL,1,10,11937,GreenGrid,PLN,NS,BAT,SM,389.75,230,06-Apr-23,1,0,1,39,Voltage Change,N,ERCOT accepted
12134,11993,,84370448151,FAILED,INVALID_ACCOUNT,AmericanExpress,XXXX8335,39035.25,18163.14,17600.13,3271.98,ZFC03W,30-Apr-26 12.00.00 AM,Juan Blevins,Houston,NY,2,14,9849,BatteryMax,APR,UPG,WND,LG,141.58,115,05-Apr-26,0,1,0,25,Ownership Change,,Payment processed successfully
12135,17422,,49084213203,SUCCESS,AUTHORIZED,eCheck,XXXX5470,4916.25,2265.42,1585.91,1064.92,39A4EN,26-Aug-24 12.00.00 AM,David Walsh,Seattle,FL,1,4,18217,SolarEdge,APR,NS,SOL,LG,101.46,138,20-Jul-24,0,1,1,37,,Y,Bank verification pending
12136,15474,,45559993445,SUCCESS,AUTHORIZED,eCheck,XXXX8054,21212.65,10077.56,8052.88,3082.21,QAWTU8,06-Jan-25 12.00.00 AM,Mary Carter,Houston,IL,2,16,12878,GreenGrid,APR,UPG,BAT,SM,11.95,345,12-Dec-24,1,1,0,25,Voltage Change,,ERCOT accepted
12137,11176,,55052720701,SUCCESS,AUTHORIZED,Discover,XXXX8881,46596.71,23898.44,9022.59,13675.68,9QFFDK,25-Jun-23 12.00.00 AM,Keith Taylor,Seattle,CO,1,0,18981,SolarEdge,PLN,NS,BAT,SM,369.43,345,16-Jun-23,1,1,1,9,,N,Payment processed successfully
12138,13198,453,63370720186,FAILED,BANK_DECLINED,MasterCard,XXXX6663,42039.99,22630.59,5271.12,14138.28,Z101E5,26-Dec-23 12.00.00 AM,Brian Rodriguez,Austin,FL,5,20,14446,EnergyPlus,SUB,NS,BIO,MD,398.69,230,03-Dec-23,1,1,1,23,Ownership Change,Y,Bank verification pending
12139,12031,550,59447506049,SUCCESS,AUTHORIZED,MasterCard,XXXX1745,33449.84,15614.8,15832.72,2002.32,ALA7JU,01-Jun-25 12.00.00 AM,Stephen Crawford,Chicago,TX,5,1,13262,SolarEdge,PLN,UPG,BAT,MD,210.58,345,30-Apr-25,0,1,1,32,,N,
12140,19953,372,65495166939,SUCCESS,AUTHORIZED,Discover,XXXX9796,36202.37,16087.37,10102.22,10012.78,JJCVCB,27-Jul-25 12.00.00 AM,Andrew Gray,Chicago,AZ,0,14,16926,WindFlow,SUB,UPG,WND,SM,174.22,345,16-Jun-25,1,1,0,41,Ownership Change,N,ERCOT accepted
12141,13666,,57665730776,FAILED,CARD_EXPIRED,Visa,XXXX8359,23675.87,12981.86,3350.03,7343.98,DDYCGY,04-Jul-25 12.00.00 AM,Timothy Stewart,Moab,FL,4,2,9057,ERCOT Solar,SUB,UPG,BAT,LG,339.99,69,04-Jul-25,1,0,0,0,,Y,Payment processed successfully
12142,15847,825,44189522960,FAILED,NETWORK_TIMEOUT,eCheck,XXXX5501,3670.77,1206.28,705.8,1758.69,LNHHK3,17-Apr-24 12.00.00 AM,Grant Williams,Austin,CO,5,18,16006,PowerSync,PLN,UPG,SOL,MD,228.92,230,17-Mar-24,1,1,0,31,Capacity Update,,Retry required
12143,18335,,88932148394,SUCCESS,AUTHORIZED,eCheck,XXXX2084,42824.39,11441.06,19403.96,11979.37,7FPTAK,19-Feb-24 12.00.00 AM,Ronald Martinez,Houston,CO,2,19,19967,BatteryMax,SUB,UPG,BAT,MD,492.29,138,02-Jan-24,1,1,1,48,Voltage Change,Y,ERCOT accepted
12144,11457,,88023616033,SUCCESS,AUTHORIZED,eCheck,XXXX7736,6102.02,2376.32,1412.9,2312.8,T8YK4D,16-Mar-23 12.00.00 AM,Edward Cruz,Moab,GA,1,4,18526,Claire BESS,PLN,UPG,BIO,LG,58.77,69,27-Jan-23,1,0,1,48,Capacity Update,N,ERCOT accepted
12145,15358,,54553519576,SUCCESS,AUTHORIZED,Discover,XXXX5506,1872.06,914.15,367.43,590.48,NUA0S4,04-Feb-24 12.00.00 AM,Paige Bailey,Chicago,AZ,2,15,10939,GreenGrid,PLN,UPG,BIO,SM,56.58,138,25-Jan-24,0,1,1,10,Voltage Change,,
12146,12700,,52718069548,SUCCESS,AUTHORIZED,Discover,XXXX6536,34711.71,14879.49,15466.37,4365.85,TB6V6G,09-Apr-24 12.00.00 AM,Sue Greene,Dallas,CA,3,0,15809,ERCOT Solar,APR,UPG,BAT,SM,393.01,230,24-Mar-24,1,0,1,16,Capacity Update,N,
12147,11702,,48787229295,SUCCESS,AUTHORIZED,AmericanExpress,XXXX7843,31707.09,14168.82,4016.6,13521.67,ZIMXBG,23-Oct-23 12.00.00 AM,Adam Pugh,Denver,TX,2,3,18252,PowerSync,SUB,UPG,BAT,MD,487.17,69,16-Sep-23,1,0,0,37,Ownership Change,N,Retry required
12148,9008,320,79147509070,SUCCESS,AUTHORIZED,MasterCard,XXXX8349,36602.61,13078.4,14333.94,9190.27,M5301M,16-Nov-23 12.00.00 AM,Felicia Gibson,Moab,UT,5,17,11863,SolarEdge,PLN,UPG,SOL,LG,79.61,345,29-Oct-23,1,1,1,18,Voltage Change,Y,ERCOT accepted
12149,11200,661,75887385722,FAILED,CARD_EXPIRED,AmericanExpress,XXXX7602,6993.56,3621.62,2228.12,1143.82,870DE8,14-Nov-23 12.00.00 AM,Mr. Elijah Bradley MD,Chicago,CA,0,0,16990,GreenGrid,PLN,NS,BIO,MD,397.31,115,16-Sep-23,0,0,1,59,Voltage Change,N,Payment processed successfully
12150,17675,,43791465584,SUCCESS,AUTHORIZED,MasterCard,XXXX2797,46498.37,12227.15,21695.67,12575.55,290DXZ,01-Apr-26 12.00.00 AM,Jonathan Baker,Seattle,AZ,1,12,12022,EnergyPlus,APR,UPG,BIO,MD,334.17,230,03-Feb-26,1,1,1,57,,Y,Retry required
12151,9325,617,59888039332,SUCCESS,AUTHORIZED,eCheck,XXXX3717,38594.51,9513.36,17988.21,11092.94,E0Q36O,28-Apr-25 12.00.00 AM,Manuel Vazquez,Miami,NY,4,14,18590,SolarEdge,SUB,UPG,SOL,SM,479.46,230,19-Apr-25,1,0,0,9,Capacity Update,Y,Retry required
12152,19597,889,75042751813,SUCCESS,AUTHORIZED,Discover,XXXX5088,32549.07,10089.68,16199.28,6260.11,Y5K76V,25-Mar-23 12.00.00 AM,Kimberly Mullins,Moab,FL,2,20,11019,GreenGrid,APR,UPG,BIO,SM,337.15,345,26-Feb-23,0,1,0,27,,Y,Payment processed successfully
12153,10999,686,56978928808,SUCCESS,AUTHORIZED,MasterCard,XXXX7331,12525.09,3356.29,4351.35,4817.45,T8FLO1,11-Dec-24 12.00.00 AM,Linda Hays,Houston,CO,4,12,15255,SolarEdge,SUB,UPG,WND,LG,235.13,345,13-Oct-24,1,1,0,59,,N,Payment processed successfully
12154,14656,149,85527124628,SUCCESS,AUTHORIZED,eCheck,XXXX9214,5709.74,2938.4,1585.82,1185.52,HY8KTR,07-Apr-25 12.00.00 AM,Nicholas Woods,Austin,GA,0,18,12899,BatteryMax,PLN,UPG,SOL,SM,69.8,115,02-Apr-25,0,1,0,5,,N,
12155,11184,625,62775461047,SUCCESS,AUTHORIZED,MasterCard,XXXX4151,30121.97,17736.47,11551.74,833.76,WNF3PI,08-May-23 12.00.00 AM,Rebecca Johnson,Dallas,NY,3,10,9172,BatteryMax,APR,NS,BIO,LG,163.1,345,28-Apr-23,0,0,1,10,,Y,ERCOT accepted
12156,18466,700,80189953327,SUCCESS,AUTHORIZED,Visa,XXXX5752,42629.01,23246.25,14778.94,4603.82,61HXX6,13-Jan-25 12.00.00 AM,Rachel Patterson,Miami,AZ,3,5,15896,WindFlow,SUB,NS,BIO,MD,483.28,345,29-Nov-24,0,0,0,45,,Y,ERCOT accepted
12157,17077,,82275230584,SUCCESS,AUTHORIZED,AmericanExpress,XXXX8807,49455.35,26794.92,10547.49,12112.94,THK6K7,27-Feb-23 12.00.00 AM,David Harrison,Denver,IL,4,0,10042,WindFlow,PLN,NS,WND,MD,86.51,345,09-Jan-23,0,0,1,49,Ownership Change,,Bank verification pending
12158,19396,,66036248486,SUCCESS,AUTHORIZED,eCheck,XXXX3694,31857.71,9400.8,4415.41,18041.5,9B2861,12-Oct-23 12.00.00 AM,Rachel Robertson,Austin,NY,4,0,11279,EnergyPlus,SUB,NS,BAT,LG,1.35,138,05-Sep-23,1,1,1,37,Capacity Update,Y,ERCOT accepted
12159,16587,,72782441284,SUCCESS,AUTHORIZED,Visa,XXXX6435,37540.57,20971.95,13567.08,3001.54,L59FBZ,25-Mar-24 12.00.00 AM,Elizabeth Hanson,Miami,AZ,0,15,10767,EnergyPlus,SUB,NS,BAT,MD,486.32,230,11-Mar-24,0,1,1,14,Voltage Change,,Bank verification pending
12160,9390,378,78181813320,SUCCESS,AUTHORIZED,Discover,XXXX4288,15794.23,8549.76,2708.65,4535.82,LJAQ2B,02-Jun-25 12.00.00 AM,Eric Huffman,Moab,TX,4,13,19024,BatteryMax,SUB,NS,BAT,SM,303.66,115,21-May-25,0,1,0,12,,,Bank verification pending
12161,9579,,53349849772,SUCCESS,AUTHORIZED,Visa,XXXX3563,17624.87,5130.83,8181.3,4312.74,HJMOAO,19-Jan-26 12.00.00 AM,Kimberly Hunter,Houston,TX,4,5,11058,EnergyPlus,SUB,UPG,SOL,SM,493.39,69,26-Nov-25,0,1,1,54,Ownership Change,,Payment processed successfully
12162,10153,615,73528733745,SUCCESS,AUTHORIZED,eCheck,XXXX1913,23953.71,6177.82,11875.86,5900.03,2E3CDL,29-Jul-23 12.00.00 AM,Brittney Palmer,Austin,CO,4,0,18719,SolarEdge,SUB,NS,BAT,LG,183.27,345,30-Jun-23,0,0,1,29,Capacity Update,Y,ERCOT accepted
12163,17026,695,67743551064,SUCCESS,AUTHORIZED,AmericanExpress,XXXX3879,49235.08,26326.81,5418.33,17489.94,W57JK6,24-Feb-25 12.00.00 AM,Matthew Phillips,Miami,UT,1,3,17178,ERCOT Solar,PLN,UPG,BAT,SM,124.14,115,26-Jan-25,1,0,1,29,,Y,ERCOT accepted
12164,11227,596,63646854940,FAILED,NETWORK_TIMEOUT,Visa,XXXX3968,27180.06,9441.85,2877.84,14860.37,B1SCC4,21-Apr-25 12.00.00 AM,Robin Turner,Dallas,IL,4,13,11792,Claire BESS,APR,UPG,WND,LG,113.36,115,26-Mar-25,0,1,1,26,,N,Retry required
12165,11898,,53880903208,SUCCESS,AUTHORIZED,AmericanExpress,XXXX4460,16549.44,6649.18,8116.22,1784.04,3FV281,17-Sep-25 12.00.00 AM,Jason Velez,Houston,AZ,3,16,10962,ERCOT Solar,APR,NS,BAT,LG,128.6,115,17-Sep-25,0,1,1,0,Voltage Change,Y,ERCOT accepted
